38062,25662562,25664713,0
1749,25662562,746780594,1
25915,25662689,26724096,1
38055,25662689,1543381919,0
58696,25662705,25662710,1
36121,25662705,1543380463,1
32009,25662710,283039340,1
50556,25662710,283039344,1
8419,25662738,283039344,1
58975,25662738,365516587,0
50555,25662916,25662710,1
53663,25662916,25662928,1
53664,25662928,25662931,1
7135,25662928,283039340,1
7145,25662931,283039342,1
53665,25662931,606986501,1
32007,25663142,1041979358,1
54683,25663142,1543391488,1
50563,25663150,29207827,1
54681,25663150,1041979356,1
53668,25663154,20246258,1
54684,25663154,1543391489,1
58593,25663395,25663735,1
62493,25663395,1543396086,1
58590,25663401,25663405,1
58792,25663401,25663409,1
7147,25663401,672803786,1
34185,25663405,25663407,1
34181,25663405,1543379061,1
34186,25663407,25663423,1
36116,25663407,25663429,1
58793,25663409,25663743,1
36115,25663409,1543380461,1
49208,25663420,25663454,1
58706,25663420,1543393931,1
58707,25663423,25663426,1
49209,25663423,25663440,1
49210,25663426,25663444,1
58708,25663426,29208241,1
8790,25663429,25663426,1
36117,25663429,1543380462,1
8789,25663436,25663429,1
34176,25663436,1259369232,1
1414,25663440,25663444,1
31998,25663440,667475301,1
49211,25663444,667475305,1
1415,25663444,1224803316,1
1413,25663454,25663440,1
62325,25663454,29208255,1
8454,25663469,611660585,1
1450,25663469,883509930,1
44109,25663469,1200367971,1
18366,25663483,1543369616,1
52777,25663483,1543390450,1
38493,25663498,601235042,1
28509,25663498,1543375362,1
8479,25663685,25663696,1
8474,25663685,1480405464,1
8592,25663685,1543364462,1
59290,25663696,29208242,1
14673,25663702,25663707,1
34180,25663702,29208248,1
36118,25663705,25663707,1
8460,25663705,29208241,1
36119,25663707,29208242,1
8426,25663713,29207828,1
54680,25663713,1543391487,1
8425,25663714,25663713,1
8424,25663714,1543364413,1
8427,25663722,29207837,1
34188,25663722,542384910,1
58848,25663735,1543394008,1
58794,25663743,25663420,1
32005,25663747,25663405,1
28498,25663747,1543375354,0
25912,25664649,21487242,1
62681,25664649,1543396159,1
2359,25664657,25664649,1
2358,25664657,25664841,0
2357,25664673,25664657,0
60499,25664673,1543394949,0
25911,25664680,25664649,1
31990,25664680,1543377703,0
60496,25664680,1543394942,0
2361,25664692,1543360714,1
62682,25664692,1543396161,1
36124,25664699,1543380466,1
64525,25664713,450169259,1
38063,25664713,1543381926,0
36077,25664742,25661397,0
58694,25664779,1419121873,1
38056,25664779,1543381920,0
8417,25664841,21487242,0
31996,25664841,746803372,1
38061,25664959,1543381924,0
57145,25665007,1543393196,0
58765,25665029,29207429,0
8395,25665029,29207430,1
8413,25665636,271296293,0
8412,25665646,25665636,0
8374,25665646,29193495,1
60501,25665679,1543394952,0
8717,25665883,262469634,0
60126,25665883,961984568,0
38087,25665991,21487210,0
59471,25665991,1543394330,0
8350,25954543,1144036857,0
64450,25954544,25954545,1
311,25954544,1543358595,1
54878,25954545,25954557,1
8361,25954545,1543364373,0
55284,25954545,1543392079,1
55287,25954546,1543392081,1
51178,25954547,1543389455,1
1503,25954548,1543359635,1
51031,25954549,25954548,1
7596,25954549,1543363996,1
306,25954550,25954551,1
51029,25954550,26871578,1
60049,25954550,29192133,1
8349,25954551,25954543,0
307,25954551,25954552,1
308,25954552,25954553,1
312,25954553,25954543,1
309,25954553,25954554,1
310,25954554,25954556,1
55285,25954554,266592581,1
314,25954556,345608805,1
313,25954557,25954556,1
54879,25954557,1543391739,1
61284,26517409,287447548,1
8595,26517409,1287556269,1
8561,26682598,29209291,1
8560,26682599,26682598,1
36123,26700887,25664699,1
1909,26700887,26934083,0
31994,26701256,1543377706,1
50719,26701256,1543389267,1
8369,26701262,1543364379,1
2364,26703752,538899912,1
46708,26703754,270356314,1
34187,26708008,1543379062,1
60760,26708008,1543395120,1
21947,26708009,26869278,1
1449,26708009,1543359610,0
10121,26708010,26869281,0
1259,26708010,350295984,1
1438,26708010,1543359605,0
47733,26708010,1543387662,1
25916,26724096,20246257,1
64178,26724096,1419121873,1
31989,26724216,1543377701,0
36133,26724216,1543380471,1
1761,26724224,1543360082,1
50251,26724224,1543389052,1
46711,26724226,28842974,1
1910,26724226,1447185655,1
47736,26747245,664145760,1
8467,26747245,1543364430,1
61285,26747435,339578158,0
58282,26747435,769347968,0
4907,26747436,26747435,0
46596,26747436,339578157,0
22021,26747527,26747530,1
8542,26747527,1543364441,1
44726,26747527,1543385944,0
9546,26747530,1543364795,0
8543,26747592,1543364444,1
8535,26747601,28096060,1
177,26747601,1543358537,0
37441,26747602,26747601,0
10109,26747602,28096063,1
38322,26747602,271623677,0
46600,26747610,26747611,0
44725,26747610,1543385941,0
10782,26747611,26747612,0
44727,26747611,28096043,0
62324,26747612,26747618,0
10783,26747612,1543365310,0
44724,26747618,26747610,0
44728,26747618,29210891,0
61123,26747640,28096068,0
37438,26747640,270654479,0
49903,26747644,1111451158,0
49905,26747658,290112813,0
4905,26747658,1543362651,0
46598,26747659,29209114,0
58020,26747800,21669023,1
47546,26747821,1543387551,0
62551,26747821,1543396113,1
1914,26747878,283199870,1
1917,26747878,1543360283,1
47545,26747879,26747821,0
6159,26747879,441099645,1
50553,26747880,696587187,1
2367,26747882,26933318,1
7329,26747918,1446059162,0
45292,26747923,26747800,1
53659,26748227,1543390954,1
52234,26748233,451865883,1
43193,26748233,1543385015,1
21117,26748887,21487162,0
7570,26748887,26748900,1
48885,26748900,1543388287,1
48889,26748910,1543388293,1
850,26748919,1217161439,0
57350,26748924,29039359,1
52536,26748924,1543390325,1
52535,26748927,26748924,1
45296,26748927,29039360,1
7337,26748999,668900996,1
63099,26748999,1543396444,1
56864,26749215,102328834,1
858,26749215,1543358998,0
859,26749225,1543359000,0
21063,26749228,1543371166,0
39635,26751033,26751035,1
32608,26751035,26751036,1
32609,26751036,26751206,1
7540,26751179,26751398,1
53946,26751179,1543391079,1
32612,26751206,307698268,1
32610,26751398,26751399,1
32611,26751399,26751206,1
7534,26751472,674526822,1
53943,26751472,674526912,1
7538,26751472,1543363976,1
7541,26751489,26751493,1
53945,26751489,26751520,1
7553,26751489,26752260,1
7549,26751493,26751506,1
7542,26751493,281779659,1
7551,26751496,26751510,1
7544,26751496,26752895,1
54070,26751506,26751520,1
7550,26751506,26751795,1
54069,26751510,26751506,1
7552,26751510,26751522,1
7558,26751520,26752259,1
63317,26751520,1543396577,1
7591,26751522,26751811,1
7548,26751522,26752805,1
7547,26751795,26751522,1
7546,26751801,26751795,1
63319,26751801,359390897,1
50323,26751811,1401840817,1
7575,26751811,1543363983,1
46912,26751811,1543387170,1
50327,26751865,26871823,1
39444,26751865,1543382675,1
7577,26751889,673876053,1
54087,26751942,260658026,1
50326,26752051,26751865,1
7592,26752051,1543363995,1
39445,26752062,28795335,1
53616,26752062,1543390927,1
7584,26752177,673876076,1
59918,26752177,1543394569,1
46700,26752219,921503344,1
56951,26752240,26871661,1
46705,26752240,1543387033,1
7562,26752242,26752246,1
21065,26752246,51414503,1
7560,26752247,1543363978,1
53661,26752247,1543390956,1
31379,26752248,363868797,1
8033,26752248,624615346,1
54071,26752259,359390901,1
54074,26752260,676158795,1
54078,26752261,676165720,1
7531,26752311,674526842,1
52344,26752328,1543390187,0
52342,26752344,542503164,0
7527,26752344,1543363974,1
7516,26752355,1543363963,1
52340,26752355,1543390179,0
54068,26752693,26751510,1
54065,26752693,1543391167,0
7545,26752735,26752693,1
54067,26752735,26752896,0
21933,26752735,1218225915,1
54066,26752805,310351104,0
1754,26752863,1543360078,0
54052,26752895,26752693,0
21931,26752895,26752896,1
54062,26752896,1428406778,0
22020,26752897,26752898,1
54050,26752897,1428406776,0
54053,26752898,477367026,0
7797,26752898,1543364109,1
22542,26753040,171140633,1
8061,26753043,516574178,1
25576,26753043,624313641,1
22558,26753057,21385796,1
22559,26753057,26753059,1
22560,26753059,26753063,1
8062,26753059,26753065,1
22567,26753059,1543372143,1
8065,26753061,26753076,1
22564,26753061,27484564,1
864,26753063,26753068,1
22561,26753063,1292283744,1
50169,26753065,26753068,1
8063,26753065,26753083,1
50170,26753068,26753076,1
865,26753068,26753080,1
8066,26753076,660327122,1
8068,26753078,26753105,1
53614,26753078,519262750,1
8037,26753080,26753078,1
8064,26753083,26753085,1
8036,26753083,1543364240,1
861,26753085,26753105,1
8069,26753105,26753109,1
862,26753105,26753140,1
37351,26753107,984714147,1
39754,26753107,984714258,0
8070,26753109,29150675,1
863,26753140,26753142,1
17635,26753140,31308966,1
61783,26753142,1543395721,1
50330,26753236,26753246,1
22545,26753236,26753650,1
54467,26753581,26753648,1
8038,26753581,1543364241,1
8039,26753621,607743675,1
8054,26753644,26752863,1
8048,26753644,29122321,1
38732,26753646,624503492,1
8059,26753646,690772313,1
54468,26753648,1098817901,1
22546,26753650,624498354,1
22541,26753788,29122126,1
48061,26753842,349284113,1
54060,26753842,1543391164,1
22421,26753875,349282559,1
9604,26753992,174994389,1
22616,26754040,29123041,1
48605,26764812,1543388139,0
59073,26764818,1263298607,1
55254,26764818,1543392052,1
59072,26764819,26764818,1
58704,26764819,846739286,1
58485,26764821,268981761,1
61277,26764821,357455279,1
61274,26764827,268981753,1
58586,26764827,268981760,1
55255,26764832,26764827,1
48607,26764895,1543388140,0
34175,26764903,26764895,1
48606,26764905,26764895,0
21937,26764905,1543371744,0
58991,26764909,29215030,0
8469,26764912,664574291,1
8458,26764912,664830785,1
8457,26765026,26764912,1
34162,26765026,664813902,1
34166,26765068,664798258,1
52778,26765334,1543390451,1
7124,26861434,21487181,1
1907,26861434,1543360273,0
35944,26869278,26869280,0
35945,26869280,1217716154,0
64170,26869280,1419061105,1
10122,26869281,1543365002,0
1504,26871463,1543359638,1
48619,26871463,1543388151,1
36137,26871464,29192284,1
1500,26871464,1543359633,1
56309,26871465,652787377,1
1499,26871465,1543359632,1
1498,26871466,26871465,1
7597,26871466,1543363997,1
8356,26871467,258485803,0
1494,26871467,1543359630,1
8359,26871469,258485805,0
36104,26871569,588159289,0
46227,26871574,26871577,1
48621,26871574,1448679341,1
46226,26871576,26871574,1
59574,26871576,1448679343,1
51030,26871578,25954549,1
8355,26871578,26871579,1
7573,26871580,1543363982,1
7574,26871581,311464976,1
38857,26871650,26871576,1
7593,26871651,26871650,1
64447,26871651,1543397074,1
38856,26871652,26871650,1
7565,26871652,26871663,1
61639,26871658,270480352,1
7563,26871660,26871661,1
61636,26871660,270480396,1
56952,26871661,26871662,1
7564,26871661,26871696,1
7567,26871662,26871658,1
22478,26871662,1543372109,1
7569,26871663,26871581,1
7566,26871663,26871662,1
7568,26871696,1543363980,1
59919,26871823,926753941,1
57232,26872013,281163854,1
55462,26913850,791390951,0
1723,26913850,1543360039,0
26146,26913851,801353358,1
1725,26913851,1543360041,0
54403,26913854,116798498,1
1728,26913854,1543360051,0
26166,26913881,1187310810,1
49885,26913881,1543388806,0
49887,26913884,29209111,0
26145,26913884,162429475,1
46771,26914118,1543387076,0
36057,26933318,283040101,1
1908,26934083,1543360276,0
58027,26934351,26747947,0
49906,26936194,1543388827,0
9542,26936200,339577966,0
62425,26936200,618813060,0
44732,26936201,26936200,0
10793,26936201,1543365317,0
38450,26952386,672870678,1
56975,26952386,1543393087,0
3697,26952503,27539563,0
3672,26952503,270654946,0
11652,26960746,29785483,1
9300,26960757,271872515,1
9369,26960757,1289051047,0
53422,26960758,29271261,0
9366,26960758,271872456,0
39537,26960761,174941516,1
39532,26960761,1543382738,1
34377,26960762,262486232,1
39529,26960762,292682412,1
8625,26960762,1543364476,1
58993,26960766,29208264,1
58977,26960766,1350315865,0
48612,26960766,1543388146,0
292,26999095,1543358589,1
61842,26999095,1543395741,0
60497,27005145,538717882,0
8416,27005148,25664841,0
62958,27005148,25665679,0
63840,27195249,258117333,1
12017,27195297,29421277,1
45963,27195297,1478528104,0
11534,27195297,1543365636,0
59056,27195338,29784526,1
38393,27195338,1543382137,0
15080,27195346,626616692,0
15041,27195356,314588906,0
22363,27195356,1543372056,1
22364,27195434,27195441,1
22365,27195441,27195460,1
22370,27195457,1274633929,1
22379,27195457,1543372059,1
22378,27195460,27195457,1
22366,27195460,27195463,1
22665,27195460,29784552,1
22367,27195463,27195466,1
64451,27195463,533951433,1
22384,27195466,533951432,1
22368,27195466,1543372057,1
8725,27410698,540764881,1
38349,27410698,1543382090,0
49621,27410732,30731517,0
8730,27410732,540764470,1
29512,27410732,962009685,0
8723,27410745,1543364509,1
29514,27410745,1543376060,0
8733,27410768,262486767,1
60451,27410768,1543394901,1
58248,27410787,27410947,1
60452,27410787,1543394902,1
8716,27410807,1543364506,0
60435,27410814,961963796,0
8713,27410947,1543364501,0
36089,27411228,588181343,1
36094,27411228,860313203,0
29055,27411228,1543375811,1
8352,27411229,1543364364,0
51179,27411229,1543389457,1
14680,27411249,160503146,0
14681,27411250,31160643,0
55901,27411252,1543392442,1
59807,27411252,1543394475,1
34297,27411258,1543379150,1
38074,27411306,270718978,0
38341,27411994,21487184,1
34305,27411994,1543379168,1
8365,27412072,858597929,1
36139,27412072,1543380478,1
36136,27412098,1543380476,1
8368,27412113,1543364377,1
8370,27412113,1543364382,1
8363,27412129,1210473765,1
56311,27412129,1543392716,1
59569,27412195,1503717929,1
56685,27435143,1003648310,0
8821,27484533,267238271,1
38243,27484533,1395105042,0
8824,27484538,29266155,1
8811,27484538,267238072,1
22585,27484539,27484546,1
64975,27484539,29123398,1
22584,27484542,27484539,1
8094,27484542,28794327,1
8083,27484542,29123395,1
36165,27484546,1395105025,0
21962,27484546,1543371755,1
8085,27484548,28794324,1
36167,27484548,1543380484,0
38241,27484550,1395105026,0
8818,27484550,1543364557,1
8817,27484552,1543364556,1
38240,27484552,1543382032,0
8809,27484554,27484555,1
8810,27484555,27484538,1
8819,27484555,734876347,1
38237,27484560,466408271,0
52515,27484562,27484560,0
36172,27484562,1543380487,0
22565,27484564,454210361,1
36429,27484564,1543380748,0
52514,27484566,27484562,0
8805,27484566,519785821,1
9021,27484568,262471682,0
25579,27484569,27484571,1
53567,27484569,577380838,1
25580,27484571,29123150,1
45076,27484571,1334006835,1
62187,27484573,29123151,1
62184,27484573,29419217,1
33208,27484585,1190013904,0
62190,27484585,1543395916,1
33211,27484587,27484589,0
21934,27484587,418633322,0
33212,27484589,1190016834,0
36168,27492414,270562209,0
26170,27537342,27537345,1
38323,27537342,1543382074,1
49244,27537344,271176842,1
8526,27537345,27537344,1
26171,27537345,1421882202,1
50466,27539563,27539568,0
3698,27539563,1543361885,0
56687,27539568,21487272,0
4884,27539568,271168847,0
52775,27555095,1543390448,1
52789,27555096,27555099,1
52774,27555102,27555095,1
46887,27555102,27555101,1
58745,27555211,27555221,1
65731,27555211,1417956806,1
59631,27555213,27555214,1
65733,27555213,729659826,1
58783,27555214,27555227,1
59630,27555214,1543394405,0
45016,27555215,27555227,0
18384,27555219,29789746,1
11777,27555219,174069318,1
46173,27555219,815343327,0
37379,27555220,21306261,0
64160,27555220,27555213,1
11776,27555221,29276746,1
11722,27555221,1543365711,0
51882,27555224,318549151,1
51869,27555224,1543389881,0
11754,27555225,455231400,1
51870,27555225,769267661,0
11756,27555226,359909951,1
45017,27555227,1528011425,0
58784,27555227,1543393980,1
4886,28096038,357455019,0
8545,28096038,1543364447,1
9541,28096039,1543364793,1
9539,28096040,26682599,1
8546,28096040,28096041,1
8558,28096041,1543364448,1
9543,28096043,26747612,0
8556,28096043,357455009,1
4890,28096060,28096063,0
9544,28096060,1543364794,0
4891,28096063,1543362644,0
55461,28096068,1419320441,0
41711,28096068,1543384045,0
4914,28096072,26913850,0
10123,28096072,622549617,0
11544,28150269,313467315,0
62959,28150269,913530460,1
51519,28151271,929086852,0
7798,28302493,26753875,1
7789,28302493,349222118,1
34856,28373644,1062208928,1
50548,28373646,276377758,1
48776,28373646,295065746,1
33237,28373648,295061658,1
48789,28373648,670132717,1
59766,28373650,29271392,0
15114,28373650,1543367671,0
8616,28373656,1543364473,0
58021,28373970,28373972,0
38347,28373972,28373974,1
8718,28373972,540765065,0
54526,28373972,1543391375,1
58246,28373974,1543393710,1
60456,28373974,1543394906,1
8813,28794055,29266234,1
63418,28794055,1374165371,1
38081,28794056,21432815,0
3931,28794056,1543362037,0
8086,28794324,829878390,1
8095,28794324,1507151147,1
8080,28794326,826158830,1
37864,28794326,826158848,1
8105,28794327,28794328,1
8106,28794328,29123394,1
8093,28794328,29123395,1
8092,28794329,28794328,1
8107,28794329,28794355,1
22581,28794333,826158838,1
37869,28794333,1543381799,1
22570,28794334,738615619,1
8101,28794334,1507160932,1
22577,28794336,270562209,1
53577,28794346,1543390922,1
53631,28794353,676814510,0
22103,28794353,1543371845,1
36101,28794355,29123394,0
9601,28794355,1543364817,1
6116,28794517,206317058,1
39234,28794518,28794517,1
8612,28794519,1543364472,1
46770,28794519,1543387074,1
58475,28794539,369731237,1
39531,28794542,1543382737,1
60423,28795321,322093198,0
9117,28795321,1543364624,1
8045,28795327,26753646,1
22555,28795327,624543774,1
8032,28795335,26752248,1
39446,28795335,938659149,1
39448,28795339,1405379729,1
8042,28795342,624556801,1
21124,28842974,28842976,1
1760,28842976,26724224,1
2366,29039356,26748927,1
7559,29039356,29039357,1
7339,29039357,26748924,1
57351,29039359,29039360,1
45293,29039360,1158678838,1
7601,29063088,603622816,1
7605,29063088,1543364006,1
48059,29122115,26752896,1
7792,29122115,29122119,1
62068,29122119,349202773,1
13775,29122125,26752735,0
7793,29122126,1543364107,1
21932,29122127,26753788,1
50328,29122321,29122322,1
8049,29122321,29122324,1
50329,29122322,26753236,1
22554,29122322,29122323,1
8040,29122322,171140636,1
8057,29122323,624498346,1
8056,29122324,29122323,1
8050,29122324,624498345,1
22544,29122325,26753236,1
8055,29122325,29122326,1
53550,29122326,26753246,1
53617,29122327,21441736,1
8053,29122327,29122321,1
8023,29122330,353736445,0
8025,29122331,353736309,0
8029,29122332,363868797,0
8030,29122332,624503447,1
54486,29123037,1292283760,0
8112,29123038,29123142,1
9613,29123041,29123037,1
22617,29123041,343225861,1
61227,29123042,712630480,1
9602,29123042,1543364818,1
54489,29123043,1543391353,0
45065,29123046,29123045,0
53618,29123047,1543390928,0
54490,29123047,1543391354,0
61749,29123047,1543395702,1
54493,29123050,29123038,0
8110,29123050,29123144,1
22662,29123142,29123144,1
8113,29123142,587025548,1
8111,29123144,1543364247,1
9599,29123146,449079050,0
9644,29123147,520012623,1
9596,29123147,886119930,0
36099,29123149,21385815,0
22655,29123150,1543372160,1
25581,29123150,1543373817,1
22610,29123151,508577425,1
62188,29123151,638314098,1
21936,29123152,1543371743,0
33210,29123152,1543378459,0
51117,29123387,476027568,1
15741,29123387,1543368028,0
22580,29123391,28794333,1
15740,29123391,29123387,0
8091,29123393,28794329,1
36173,29123393,262497022,0
36102,29123394,29123400,0
37870,29123395,29123398,1
8084,29123395,29123400,1
36160,29123397,1395105075,0
53620,29123397,1543390930,0
64976,29123398,29123399,1
37871,29123398,29123401,1
53619,29123399,1543390929,0
36103,29123400,29123399,0
36162,29123401,1357164413,0
8826,29123402,28794055,1
38246,29123402,29266236,0
36150,29123403,1543380479,0
53621,29123403,1543390932,0
36151,29123404,1543380480,0
53626,29123404,1543390933,0
52513,29123412,27484566,0
8076,29123412,519785753,1
8079,29123414,28794326,1
22569,29123414,28794334,1
8804,29123416,27484566,1
8074,29123416,1543364242,1
8803,29123420,29123416,1
29,29123420,1543358401,0
61781,29123422,29123424,1
41944,29123422,1543384163,0
38235,29123424,280906156,0
8794,29123424,1543364547,1
8770,29123430,98978100,1
61782,29123430,262471375,0
53795,29123430,1543391003,0
36112,29123432,29123434,0
38076,29123432,277027549,0
38075,29123434,28794056,0
15709,29123434,1543368011,0
15711,29123438,29221602,0
15729,29123438,1543368021,0
29048,29123671,29123672,0
29058,29123671,1543375813,0
62706,29123672,1289736794,0
8751,29123672,1543364528,0
38080,29123692,29123671,0
8035,29150674,26753083,1
28657,29150674,1543375422,1
36425,29150675,21432810,0
59572,29192121,1503718292,1
46713,29192124,244487236,0
8344,29192124,357990067,1
25569,29192127,1543373811,0
60655,29192127,1543395049,1
64449,29192128,25954544,1
8348,29192128,25954552,0
64448,29192131,1543397076,1
60050,29192133,358462148,1
8346,29192133,1543364362,0
46710,29192281,26724226,1
36138,29192284,27412072,1
8362,29192285,29192286,1
21120,29192285,656137520,1
8367,29192286,1543364376,1
65056,29192951,1543397463,1
50717,29192953,1217651538,1
8371,29192953,1543364386,0
60502,29192958,27005145,0
36135,29192960,26701256,0
28087,29192960,1543375186,1
8383,29192965,160493817,1
8373,29192965,1543364391,0
8378,29193493,29193494,1
8379,29193494,29193495,1
8375,29193495,29193496,1
8376,29193496,1543364393,1
8411,29193497,25665646,0
56313,29193512,293226261,1
32837,29194635,1472911017,1
32835,29194635,1473258664,1
8380,29194641,29194666,1
8381,29194666,1543364396,1
58256,29194669,21487183,0
58255,29194671,29194669,0
58254,29194673,29194671,0
58253,29194675,1543393715,0
8385,29194689,1543364398,1
8386,29194693,540626651,1
8390,29194695,29194701,1
8388,29194695,539996663,1
8391,29194695,1543364400,0
54517,29194699,262479941,1
8384,29194699,1543364397,1
14676,29194701,540626659,0
8394,29207416,29207417,0
43878,29207417,1543385457,1
58691,29207418,25663722,1
14672,29207418,29207417,1
57356,29207422,160493838,0
8398,29207422,1543364403,1
8402,29207423,30507148,1
8403,29207424,31156706,1
58766,29207429,29207422,0
58697,29207430,802152937,1
8401,29207433,29207423,1
57213,29207433,1543393237,1
32258,29207821,160503259,0
28501,29207822,1263283307,0
28506,29207823,1543375359,0
40948,29207825,29208248,1
28505,29207825,1543375358,0
62496,29207827,29207822,1
62494,29207827,1263283302,0
8441,29207828,1001074210,0
54608,29207830,21487284,1
8437,29207830,283045806,0
8445,29207831,1349668349,0
8446,29207832,1475313867,0
59991,29207833,29207831,0
8449,29207835,1245063415,0
51553,29207836,21487285,1
8607,29207836,288382866,1
34326,29207836,1543379171,0
8428,29207837,29207840,1
8421,29207837,1543364410,1
8423,29207838,1543364411,1
32264,29207838,1543377892,1
32265,29207839,1543377894,1
32267,29207840,29207839,1
8429,29207840,1543364414,1
8435,29207842,54771670,1
28082,29207842,266540993,1
28085,29207843,702049445,1
58764,29207843,1543393977,1
8432,29207847,266540997,1
54678,29207848,237258233,1
8430,29207858,1543364416,1
25940,29207861,258485599,0
58709,29208241,25663696,1
58710,29208242,660263399,1
8585,29208244,29215035,1
8480,29208246,1543364431,1
54119,29208247,29208246,1
54118,29208248,1543391187,1
8453,29208249,1543364426,1
36114,29208249,1543380460,1
34173,29208250,664575706,1
49242,29208252,26765068,1
52783,29208253,664798239,1
8465,29208253,712651143,1
8461,29208254,712651145,1
52779,29208254,1543390452,1
62326,29208255,26765026,1
48610,29208262,1543388141,0
34169,29208263,257387468,1
8473,29208263,717723264,1
10797,29208264,1543365322,0
8481,29208266,26764812,1
8499,29209068,634585043,1
35950,29209077,1543380348,0
54397,29209077,1543391331,1
54399,29209093,268863101,1
8521,29209093,710862334,1
8533,29209107,29209109,1
10107,29209110,1422320217,0
49888,29209111,1543388817,0
46599,29209114,26747610,0
10755,29209114,29210891,1
8562,29209291,29209292,1
8564,29209291,1543364450,1
8567,29209292,29209314,1
10779,29209298,29209300,1
10784,29209298,1543365311,0
41011,29209300,29210901,1
