26751399,390109.035105,5822806.761062
26751472,390334.608093,5822575.105995
26751489,390463.980393,5822331.637950
26751493,390618.153878,5822407.608228
26751496,390785.715949,5822488.781472
26751506,390681.541995,5822269.643655
26751510,390859.430084,5822346.994635
26751520,390534.318548,5822202.707328
26751522,390934.609904,5822192.835819
26751795,390758.071619,5822111.089784
26751801,390674.076583,5822076.978275
26751811,391028.434363,5822025.911487
26751865,391203.158009,5821698.865976
26751889,390808.411231,5821813.969675
26751942,390589.796015,5821639.761997
26752051,391089.820684,5821914.937534
26752062,391343.136528,5821744.907602
26752177,391140.835831,5821529.697842
26752219,391319.732218,5821468.571237
26752240,390571.890067,5821371.483722
26752242,390471.946120,5821344.909130
26752246,390408.545490,5821444.162923
26752247,390259.322454,5821360.431322
26752248,391683.788899,5821591.429985
26752252,390772.677593,5821845.546159
26752259,390469.054547,5822110.282847
26752260,390369.183294,5822196.277391
26752261,390287.689057,5822075.542600
26752311,390161.275321,5822371.583157
26752328,390133.226123,5822392.098083
26752344,390121.586687,5822358.397474
26752355,390090.294356,5822386.763772
26752693,391069.613234,5822440.769567
26752735,391076.622562,5822442.939238
26752805,391141.838056,5822280.437234
26752863,391249.228851,5822048.074221
26752895,390997.165825,5822593.018298
26752896,391006.025469,5822599.987194
26752897,390888.478766,5822832.449508
26752898,390896.515099,5822843.275617
26753040,391597.046467,5822283.819885
26753043,391795.949683,5822368.817554
26753057,391967.815910,5821696.084492
26753059,392025.557578,5821657.154681
26753061,392213.114589,5821528.737195
26753063,392126.311476,5821587.288681
26753065,391955.129611,5821540.956429
26753068,392058.387389,5821478.400295
26753076,392142.414060,5821424.983004
26753078,392070.899371,5821316.752152
26753080,391988.976982,5821368.098972
26753083,391894.613520,5821435.856970
26753085,391868.637813,5821301.642015
26753105,392020.149395,5821230.141357
26753107,391863.378047,5821239.866476
26753109,391970.601316,5821139.643244
26753140,392079.137715,5821197.616662
26753142,392162.410129,5821154.086700
26753236,391658.012067,5822140.258694
26753246,391826.262303,5822212.516494
26753581,391917.476946,5821888.913275
26753621,391809.961188,5821801.021376
26753644,391453.639365,5822130.410159
26753646,391727.551874,5821987.528746
26753648,391885.664156,5821997.820763
26753650,391685.477579,5822070.347891
26753788,391459.668599,5822598.027373
26753842,391445.067299,5822784.517029
26753875,391177.647118,5822980.829446
26753992,391910.256101,5822920.358183
26754040,392190.516826,5822991.066828
26764812,391200.696071,5818454.871140
26764818,391364.803159,5818371.701278
26764819,391653.184402,5818228.280606
26764821,391759.976218,5818414.833141
26764827,391518.882121,5818537.093190
26764832,391422.492973,5818449.228210
26764895,391060.214032,5818202.546929
26764903,391056.722571,5818244.341950
26764905,391084.360153,5818238.252826
26764909,391065.013484,5818175.600450
26764912,390917.652866,5818351.356479
26765026,390785.777665,5818332.138743
26765068,390792.197402,5818232.325482
26765334,390495.075100,5818470.366655
26861434,390101.422735,5819984.257223
26869278,390015.261738,5818616.581409
26869280,390157.478991,5818431.531420
26869281,390623.687395,5817792.469207
26871463,390661.477237,5820771.446384
26871464,390970.681686,5820640.244427
26871465,391123.648399,5820574.236687
26871466,391139.083950,5820567.584135
26871467,391293.443147,5820499.291997
26871469,391364.765475,5820454.378238
26871569,391515.157203,5821147.466303
26871574,391117.361443,5820977.019414
26871576,391043.292348,5821037.120779
26871577,391137.934343,5820959.124911
26871578,391255.086352,5820866.554524
26871579,391219.747862,5820892.232052
26871580,390722.928459,5820935.743512
26871581,390878.200740,5820985.003387
26871650,390913.704705,5821207.177416
26871651,391107.452110,5821298.884776
26871652,390896.691354,5821227.886802
26871658,390473.401249,5821067.173418
26871660,390427.615495,5821129.789787
26871661,390611.366300,5821250.355526
26871662,390651.490717,5821137.492270
26871663,390755.802973,5821178.739596
26871696,390705.971379,5821280.924623
26871823,391258.162770,5821590.439888
26872013,390080.829022,5820212.058722
26913850,390628.936697,5817661.290801
26913851,390393.978922,5817762.448604
26913854,390062.989063,5817801.442083
26913881,390046.719836,5817744.332571
26913884,390381.031170,5817709.748288
26914118,390049.218218,5819695.295883
26914785,390335.077324,5819849.704873
26933318,390094.880339,5820058.125171
26934083,390225.849089,5820013.648147
26934085,390435.639001,5820113.094548
26934351,390025.637565,5820418.203818
26936194,390840.355259,5817635.034627
26936200,391094.854158,5817676.687808
26936201,391112.565761,5817678.831390
26952386,390253.644651,5817158.130051
26952503,390524.284262,5817075.042058
26960746,395151.634387,5817806.200444
26960757,393249.268838,5819571.475390
26960758,393073.515944,5819322.359107
26960761,392850.068643,5818908.247253
26960762,392535.804948,5819053.901449
26960764,390813.704752,5817971.815884
26960766,391005.868426,5817986.321853
26999095,392957.318764,5820054.804175
27005145,391075.629721,5820006.359203
27005148,390929.656753,5819801.053428
27195249,394895.958435,5821831.827802
27195297,394837.822877,5821925.300216
27195338,395047.105095,5822146.983007
27195346,394680.864420,5821768.907984
27195356,394456.915628,5821525.000821
27195434,394543.621586,5821382.582041
27195441,394607.934659,5821280.316148
27195457,394585.518313,5821138.702049
27195460,394667.959428,5821188.669972
27195463,394734.682095,5821081.446939
27195466,394797.414039,5820982.912136
27410698,392127.790619,5819799.834603
27410732,392216.248675,5819912.467559
27410745,392289.456136,5819972.893104
27410768,392403.424373,5819718.827914
27410787,392448.483722,5819590.773096
27410807,392604.364823,5819586.017601
27410814,392612.347930,5819563.097946
27410947,392462.244405,5819590.793671
27411228,391881.038163,5820616.698407
27411229,391677.157172,5820628.214764
27411249,391661.540057,5820226.008159
27411250,391640.181070,5820225.167655
27411252,391700.655498,5820417.138545
27411258,391479.917987,5820311.872992
27411306,392125.373666,5820347.742027
27411994,392050.972177,5820388.194494
27412072,390914.310852,5820484.087986
27412098,390883.642582,5820397.140914
27412113,390879.553346,5820322.064672
27412129,391085.131088,5820459.198786
27412195,391377.436392,5820691.761011
27432943,391509.938282,5817018.089435
27435143,390754.952204,5817025.430401
27484533,392985.652559,5821775.999621
27484538,393221.962590,5821635.795560
27484539,392850.663418,5821842.324029
27484542,392726.165930,5821899.587064
27484546,392969.173777,5821783.893255
27484548,392886.167049,5821566.786017
27484550,392900.889002,5821555.792602
27484552,392852.582049,5821424.988530
27484554,393038.434153,5821324.982827
27484555,393104.275258,5821437.935474
27484560,392758.920591,5821214.536975
27484562,392744.922558,5821222.677405
27484564,392312.489099,5821465.337330
27484566,392538.891691,5821345.325528
27484568,392191.417737,5821201.674753
27484569,392741.482720,5822996.116636
27484571,392853.012527,5822917.671824
27484573,393037.357979,5822782.133253
27484585,393280.552913,5822596.212495
27484587,393223.891645,5822450.732197
27484589,393194.120248,5822375.447687
27492414,392849.436611,5821469.778906
27537342,390017.642793,5817594.649992
27537344,390296.939751,5817341.868858
27537345,390005.988268,5817413.040731
27539563,390542.779818,5817068.987353
27539568,390552.443268,5817095.377757
27555095,393764.970732,5817145.395943
27555096,393915.232783,5817072.963101
27555099,394034.636251,5817013.085944
27555101,393490.911937,5817039.534684
27555102,393609.317137,5817225.817623
27555211,392844.961514,5817618.229252
27555213,393267.477349,5817400.104232
27555214,393397.736268,5817606.787665
27555215,393471.317761,5817577.080052
27555219,392730.478466,5817428.740184
27555220,393156.556189,5817229.511512
27555221,392897.411350,5817714.025236
27555224,393452.072779,5817729.899347
27555225,393508.964551,5817722.887784
27555226,393519.889357,5817659.658196
27555227,393404.022813,5817617.622570
28096038,390605.962743,5817213.682736
28096039,390795.707424,5817232.252574
28096040,390932.301324,5817246.114364
28096041,391053.526917,5817257.951287
28096043,391045.436573,5817373.090255
28096060,390677.171734,5817417.231868
28096063,390675.238935,5817431.974566
28096068,390654.052874,5817600.496556
28096072,390648.149901,5817654.319062
28150269,394795.564025,5820491.545337
28151271,395058.919031,5819346.222588
28302493,391027.824709,5822911.366504
28373644,394357.216184,5819123.223893
28373646,394122.033171,5819344.394882
28373648,393933.722949,5818964.094828
28373650,394185.234254,5819696.913550
28373656,392439.727771,5819086.232204
28373970,392120.010388,5819638.289250
28373972,392155.599881,5819628.937333
28373974,392266.368065,5819596.277407
28794055,393315.600735,5821793.511322
28794056,392543.576298,5820836.794083
28794324,392810.555171,5821620.762772
28794326,392629.779277,5821760.914714
28794327,392649.584816,5821919.882462
28794328,392678.741935,5822095.069487
28794329,392592.108910,5822102.077473
28794333,392561.544815,5821901.573162
28794334,392580.867020,5821524.859746
28794336,392684.147988,5821449.085937
28794346,392556.127669,5822724.731362
28794353,392603.214111,5822336.358241
28794355,392597.445853,5822309.711912
28794517,392172.821322,5819311.245183
28794518,392201.338127,5819258.340406
28794519,392258.035365,5819190.862042
28794539,392683.507658,5819191.982973
28794542,392605.650181,5819020.356051
28795321,392544.400608,5820057.481548
28795324,392621.140931,5820147.756233
28795327,391638.826255,5821945.137536
28795335,391438.116050,5821764.265386
28795339,391496.898618,5821842.602532
28795342,391543.893330,5821907.470008
28842974,390626.683269,5820368.944970
28842976,390631.522447,5820296.595982
29039356,390011.124529,5821068.968398
29039357,390049.795196,5821072.617669
29039359,390058.723480,5820956.733178
29039360,390019.491355,5820953.508144
29063088,390085.945205,5819394.012271
29122115,391138.222696,5822655.620666
29122119,391210.405650,5822498.350296
29122120,391352.534503,5822556.695353
29122125,391139.273208,5822308.491523
29122126,391505.629709,5822492.007613
29122127,391385.409023,5822568.484204
29122129,391191.068158,5822984.603703
29122321,391482.727596,5822063.733661
29122322,391570.358848,5822100.549066
29122323,391600.958937,5822030.368020
29122324,391513.490350,5821992.057326
29122325,391629.401110,5822208.347861
29122326,391805.411741,5822287.988708
29122327,391279.543391,5821974.692602
29122330,391767.581016,5821752.618435
29122331,391717.832638,5821766.871546
29122332,391680.898422,5821720.540988
29122381,392274.816543,5822045.412259
29123037,392356.052064,5822866.064709
29123038,392372.434491,5822869.420952
29123041,392220.866638,5822887.857325
29123042,392049.994727,5822442.324487
29123043,392316.093828,5822578.093873
29123045,392028.167657,5822508.692596
29123046,392299.306416,5822591.215533
29123047,392329.158235,5822395.135934
29123050,392358.961181,5822773.185475
29123142,392502.860673,5822847.725987
29123144,392486.371944,5822749.063918
29123146,392806.067046,5822639.209263
29123147,392914.049892,5822565.662129
29123149,392450.823259,5822365.665453
29123150,392945.877587,5822847.961411
29123151,393123.337087,5822714.980470
29123152,393255.248455,5822531.557168
29123387,392325.852103,5822057.664586
29123391,392333.350609,5821851.661711
29123393,392511.433392,5822105.384209
29123394,392711.464012,5822277.589462
29123395,392844.038562,5822074.967808
29123397,393112.023067,5822163.714095
29123398,392940.654632,5822016.236587
29123399,393034.272982,5822189.993460
29123400,392951.679967,5822211.339243
29123401,393036.820400,5821958.841373
29123402,393052.705249,5821950.805140
29123403,393135.845018,5822155.649431
29123404,393146.225885,5822183.308335
29123412,392395.140969,5821429.825585
29123414,392501.397610,5821578.269488
29123416,392433.407322,5821209.949771
29123420,392278.767198,5820985.001139
29123422,392613.497698,5821000.993569
29123424,392625.568480,5820990.981110
29123430,392127.935105,5821039.486596
29123432,392503.673167,5820827.343617
29123434,392521.265040,5820806.037651
29123438,392783.516269,5820623.015575
29123671,392257.056676,5820503.210394
29123672,392239.419383,5820486.061461
29123692,392360.668190,5820631.246496
29150674,391767.013306,5821528.687719
29150675,391948.123329,5821097.754289
29192121,391346.502137,5820812.314197
29192124,391426.127733,5820480.602712
29192127,391667.123314,5820598.036126
29192128,391365.416123,5821068.286349
29192131,391321.069145,5821065.665195
29192133,391314.313577,5820934.987496
29192281,390615.835870,5820476.168815
29192284,390949.765162,5820572.041403
29192285,390742.568152,5820580.732788
29192286,390756.962377,5820480.874583
29192951,390997.019847,5820286.110190
29192953,391086.726139,5820175.063401
29192958,391011.002284,5820001.532091
29192960,390898.839136,5820096.088471
29192965,391250.929579,5820003.598660
29193493,391101.639775,5819947.672280
29193494,391107.105456,5819901.627002
29193495,391171.269442,5819908.457567
29193496,391170.478145,5819916.531555
29193497,391288.238752,5819818.986579
29193512,391053.991317,5820375.332471
29194635,391385.055931,5820084.513405
29194641,391273.706745,5820016.290323
29194666,391295.182985,5820028.176391
29194669,391409.340948,5819835.517545
29194671,391443.057970,5819854.810949
29194673,391462.828883,5819866.312707
29194675,391491.891035,5819883.561960
29194685,391723.959530,5819757.780865
29194689,391597.775004,5819480.323543
29194691,391515.221292,5819432.666723
29194693,391603.149332,5819275.890999
29194695,391695.859251,5819357.252786
29194699,391692.893869,5819557.503526
29194701,391728.315559,5819321.260905
29207416,391105.557301,5819665.889121
29207417,391114.231186,5819666.419590
29207418,391128.156638,5819544.963558
29207422,391301.340557,5819808.914620
29207423,391402.088739,5819613.126160
29207424,391425.140807,5819622.540958
29207427,391264.411870,5819752.015336
29207429,391259.189354,5819805.421456
29207430,391193.467755,5819715.690103
29207433,391343.338420,5819590.983172
29207821,391579.548538,5819925.674914
29207822,390995.978857,5819050.564700
29207823,391451.706542,5819084.956549
29207825,391280.019514,5819072.094436
29207827,390993.493752,5819064.896741
29207828,391194.785025,5819079.350188
29207830,391531.378618,5819124.831351
29207831,391610.866085,5819194.166199
29207832,391617.852561,5819182.527963
29207833,391637.109066,5819222.239160
29207835,391744.121292,5819315.169763
29207836,391821.750394,5819401.462813
29207837,391219.505628,5819455.749180
29207838,391124.136080,5819346.046461
29207839,391169.716220,5819325.849614
29207840,391233.810629,5819341.751805
29207842,391373.339411,5819329.342017
29207843,391528.479121,5819215.874712
29207847,391428.348216,5819190.496399
29207848,391581.366642,5819253.639381
29207849,391535.893779,5819330.291334
29207858,391291.546015,5819288.326260
29207861,391941.952299,5819560.248467
29208241,391219.394534,5818758.807060
29208242,391399.326161,5818872.334052
29208244,391590.813495,5818814.424994
29208246,391500.314916,5819016.780427
29208247,391462.736076,5818972.657341
29208248,391289.575066,5818961.774744
29208249,390694.837672,5818818.986702
29208250,391047.205457,5818371.530702
29208252,390638.438840,5818220.999184
29208253,390575.164430,5818204.863358
29208254,390530.748078,5818350.492557
29208255,390782.556114,5818371.613490
29208259,390926.554313,5818257.975645
29208262,391018.618410,5818120.237266
29208263,390803.107270,5818104.526372
29208264,391024.056756,5817987.352842
29208266,391050.964794,5818548.242635
29209068,390040.082221,5818260.561287
29209077,390279.641206,5818260.432848
29209093,390174.789884,5818051.989991
29209107,390226.224504,5817204.500908
29209109,390197.086761,5817215.101609
29209110,390187.224253,5817181.116109
29209111,390594.797643,5817619.945744
29209114,391054.318336,5817525.185095
29209291,391164.088919,5817082.272273
29209292,391268.998504,5817065.111243
29209298,391220.850680,5817322.569851
29209300,391230.091178,5817336.207508
29209302,391347.023236,5817238.751737
29209305,391350.454001,5817251.049549
29209307,391363.615984,5817246.429219
29209310,391360.274693,5817235.409085
29209314,391353.645418,5817181.453785
29209317,391361.030209,5817190.125407
29209322,391561.105813,5817128.132679
29209324,391568.231395,5817170.237488
29209325,391572.322752,5817186.938461
29210881,391118.845474,5817594.355863
29210883,391197.657177,5817575.613954
29210885,391297.338976,5817532.664199
29210887,391177.270500,5817493.677890
29210889,391293.401052,5817454.624823
29210891,391071.031221,5817520.562911
29210893,391099.614729,5817604.853563
29210895,391471.755419,5817352.282759
29210897,391392.625120,5817238.520119
29210899,391319.198217,5817339.583447
29210901,391253.379495,5817377.519369
29210909,391361.279880,5817678.809328
29210912,391417.671610,5817793.653665
29210915,391573.813946,5818093.979343
29210917,391193.387892,5817889.284158
29210919,391144.091800,5817776.120688
29210921,391103.420370,5817746.490051
29210923,391083.874573,5817744.309378
29210929,391099.677142,5817932.559887
29210941,391448.665784,5818098.096250
29210949,391330.464374,5818047.392493
29210950,391387.660299,5817806.447696
29210951,391317.452874,5817836.379371
29210952,391287.176247,5818028.834772
29215029,391276.576739,5818128.350249
29215030,391086.984501,5818212.122518
29215032,391310.737123,5818219.450730
29215033,391242.657776,5818543.527921
29215034,391714.016348,5818724.349108
29215035,391673.254447,5818761.058659
29215036,391724.350880,5818840.203483
29215037,391758.742291,5818761.628525
29215040,391949.783344,5818536.563422
29215041,391857.839720,5818485.157258
29215042,391945.531037,5818332.021703
29215043,391835.690004,5818130.432561
29215044,392086.807883,5818364.349679
29215045,392087.397570,5818621.438306
29215046,392147.352633,5818286.448246
29215047,392115.126845,5818221.104626
29215049,392198.238340,5818383.640198
29215051,391792.809388,5818938.238242
29215054,391813.993229,5819087.391628
29215055,391644.521526,5819100.940378
29215057,392102.935592,5819017.436713
29215058,392016.279742,5819176.188730
29215060,391987.403490,5819209.340020
29215062,392397.391267,5819103.886552
29215063,392412.640477,5818919.969893
29215066,392295.311326,5819003.600671
29215067,392253.133087,5819040.503400
29215068,392328.927713,5818761.505862
29215071,392464.311252,5819414.365967
29215073,392622.021916,5819364.293245
29215075,392534.464996,5820050.755976
29215077,392642.803086,5819832.328121
29216563,391735.885639,5817931.995553
29216564,391922.126311,5817845.886148
29216565,391680.992295,5817825.849860
29216567,391865.830140,5817734.183422
29216569,391832.122867,5817658.035929
29216571,392104.096085,5817669.444755
29216572,392192.183623,5817674.360975
29216574,392193.070604,5817687.516434
29216576,391839.132434,5817673.470918
29216578,391599.022925,5817675.292520
29217269,392088.502445,5817772.105569
29217270,392222.245416,5817707.905792
29217271,392252.290272,5817779.930065
29217274,392338.835924,5817872.422777
29217275,392180.071525,5817954.495441
29217276,392213.646606,5818202.490214
29217277,392389.873857,5817980.262337
29217278,392412.818023,5818028.752963
29217279,392380.787403,5818045.179397
29217280,392411.102857,5818110.232774
29217289,392528.753900,5818052.570201
29217290,392453.322184,5818007.311457
29217291,392489.539657,5817990.726901
29217293,392517.603165,5818051.924546
29217294,392521.806443,5818060.589696
29217303,392321.288463,5817603.812119
29217305,392265.027504,5817595.979513
29217309,392144.650183,5817460.378737
29217313,392192.462722,5817444.048852
29217317,392703.889980,5817966.656417
29217319,392573.055277,5817858.926520
29217321,392602.087688,5817739.370884
29217322,392634.710481,5817752.643382
29217325,392656.102508,5817733.436154
29217327,392655.562920,5817703.837769
29217332,392596.721652,5817730.642125
29217334,392612.373713,5817748.870917
29217338,392643.988624,5817696.290916
29217340,392611.105845,5817697.823583
29217342,392440.427021,5818173.160468
29217344,392476.364480,5818156.871226
29217346,392514.665582,5818135.333875
29217348,392549.237366,5818117.127830
29218287,392345.172128,5817678.587242
29218288,392342.242387,5817659.601321
29218289,392368.464251,5818286.727675
29218290,392420.045350,5818260.224317
29218291,392406.042529,5818368.101315
29218293,392309.678379,5818607.011615
29218294,392300.084002,5818163.045573
29218295,392545.029897,5818305.530598
29218296,392586.109004,5818286.859384
29218299,392619.562887,5818561.620554
29218302,392737.424567,5818505.304461
29218304,392695.038810,5818725.922432
29218305,392812.859439,5818669.742458
29218306,392617.965733,5818770.362810
29218307,392668.365847,5818741.272835
29218312,392518.599008,5818862.240397
29218315,392485.793280,5818629.605281
29218316,392762.117180,5818723.908596
29218318,392793.199698,5818680.443238
29218319,392718.679528,5818714.410790
29218321,393084.961097,5818796.881898
29218322,392986.151417,5818583.856158
29218323,392916.370482,5818429.662912
29218324,392896.482853,5818386.500149
29218325,392720.611146,5818466.158854
29218326,392801.732989,5818184.705611
29218327,392753.397325,5818074.477338
29218328,392652.338990,5818121.845248
29218331,392624.790384,5818122.793727
29218334,392968.154319,5819159.561658
29219437,392654.164945,5819570.526987
29219438,392664.579273,5819566.226103
29219439,392049.247541,5819742.388704
29219440,391929.549717,5819890.688126
29219441,392067.379844,5819718.087119
29219442,392116.274494,5819653.905593
29219445,392145.387420,5819725.003771
29219446,392365.809275,5819765.421895
29219447,392412.566121,5819588.001061
29219449,392520.017627,5819763.571181
29219451,392586.358200,5819640.336359
29219452,392390.114680,5820045.802437
29219455,392468.011140,5819529.098495
29219458,392260.791757,5819493.982202
29219459,392131.452386,5819501.268567
29219462,392378.837440,5819804.727378
29219463,392660.704629,5819666.046855
29219465,392084.767786,5820317.713168
29219468,391949.339704,5819597.552009
29219469,391801.882077,5819805.398607
29221504,391755.336061,5820076.026179
29221506,391766.214310,5820063.311736
29221514,392104.672507,5820504.874215
29221535,392218.571780,5820736.567696
29221538,392471.052091,5820857.759323
29221556,392155.854391,5820965.218131
29221558,392409.392805,5820827.711888
29221559,392113.706829,5820771.046924
